@relation 'Datos-weka.filters.unsupervised.attribute.Remove-R13-weka.filters.unsupervised.attribute.Remove-R11-weka.filters.unsupervised.attribute.Remove-R8-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Remove-R12-13,16'

@attribute age numeric
@attribute job {housemaid,services,admin.,blue-collar,technician,retired,management,unemployed,self-employed,entrepreneur,student}
@attribute marital {married,single,divorced}
@attribute education {basic.4y,high.school,basic.6y,basic.9y,professional.course,university.degree,illiterate}
@attribute default {no,yes}
@attribute housing {no,yes}
@attribute loan {no,yes}
@attribute month {may,jun,jul,aug,oct,nov,dec,mar,apr,sep}
@attribute day_of_week {mon,tue,wed,thu,fri}
@attribute campaign numeric
@attribute previous numeric
@attribute cons.price.idx numeric
@attribute cons.conf.idx numeric
@attribute nr.employed numeric
@attribute y {no,yes}

@data
40,admin.,married,basic.6y,no,yes,no,may,mon,2,0,93.994,-36.4,5191,no
46,blue-collar,married,university.degree,no,no,no,may,mon,2,0,93.994,-36.4,5191,no
57,housemaid,divorced,basic.4y,no,yes,yes,may,mon,2,0,93.994,-36.4,5191,no
42,admin.,married,university.degree,no,yes,no,may,mon,3,0,93.994,-36.4,5191,no
41,blue-collar,married,basic.4y,no,yes,no,may,mon,2,0,93.994,-36.4,5191,no
54,management,divorced,university.degree,no,yes,no,may,mon,3,0,93.994,-36.4,5191,no
27,admin.,single,university.degree,no,no,no,may,mon,2,0,93.994,-36.4,5191,no
36,admin.,married,high.school,no,no,no,may,mon,2,0,93.994,-36.4,5191,no
58,blue-collar,married,professional.course,no,yes,no,may,mon,2,0,93.994,-36.4,5191,no
40,management,married,university.degree,no,yes,no,may,mon,2,0,93.994,-36.4,5191,no
34,admin.,single,basic.9y,no,no,no,may,mon,2,0,93.994,-36.4,5191,no
33,admin.,divorced,high.school,no,no,no,may,mon,2,0,93.994,-36.4,5191,no
56,retired,married,basic.6y,no,no,no,may,mon,2,0,93.994,-36.4,5191,no
42,blue-collar,married,basic.9y,no,no,no,may,mon,2,0,93.994,-36.4,5191,no
43,services,married,high.school,no,yes,no,may,mon,2,0,93.994,-36.4,5191,no
54,management,single,basic.9y,no,yes,no,may,mon,3,0,93.994,-36.4,5191,no
53,admin.,single,basic.6y,no,yes,yes,may,mon,2,0,93.994,-36.4,5191,no
42,technician,single,university.degree,no,no,no,may,mon,2,0,93.994,-36.4,5191,no
40,services,married,basic.6y,no,no,no,may,mon,3,0,93.994,-36.4,5191,no
54,technician,married,professional.course,no,yes,yes,may,mon,2,0,93.994,-36.4,5191,no
40,housemaid,single,professional.course,no,no,no,may,mon,4,0,93.994,-36.4,5191,no
26,admin.,single,university.degree,no,yes,no,may,mon,3,0,93.994,-36.4,5191,no
33,admin.,married,high.school,no,no,no,may,mon,3,0,93.994,-36.4,5191,no
35,blue-collar,married,basic.9y,no,no,no,may,mon,2,0,93.994,-36.4,5191,no
36,admin.,married,high.school,no,no,no,may,mon,3,0,93.994,-36.4,5191,no
29,services,single,high.school,no,yes,no,may,mon,2,0,93.994,-36.4,5191,no
36,blue-collar,married,basic.9y,no,yes,no,may,mon,2,0,93.994,-36.4,5191,no
35,management,married,high.school,no,yes,no,may,mon,5,0,93.994,-36.4,5191,no
50,self-employed,single,university.degree,no,no,yes,may,mon,5,0,93.994,-36.4,5191,no
46,services,married,high.school,no,yes,no,may,mon,3,0,93.994,-36.4,5191,no
49,entrepreneur,married,high.school,no,yes,no,may,mon,4,0,93.994,-36.4,5191,no
42,technician,single,professional.course,no,yes,no,may,mon,2,0,93.994,-36.4,5191,no
36,blue-collar,single,high.school,no,yes,yes,may,mon,3,0,93.994,-36.4,5191,no
55,blue-collar,married,basic.9y,no,yes,no,may,mon,2,0,93.994,-36.4,5191,no
41,management,married,university.degree,no,no,no,may,mon,2,0,93.994,-36.4,5191,no
57,management,married,professional.course,no,yes,no,may,mon,3,0,93.994,-36.4,5191,no
32,services,single,high.school,no,yes,no,may,mon,3,0,93.994,-36.4,5191,no
49,admin.,married,basic.9y,no,no,no,may,mon,3,0,93.994,-36.4,5191,no
57,admin.,married,university.degree,no,yes,no,may,mon,2,0,93.994,-36.4,5191,no
58,blue-collar,divorced,basic.4y,no,yes,no,may,mon,2,0,93.994,-36.4,5191,no
52,technician,married,high.school,no,yes,no,may,mon,2,0,93.994,-36.4,5191,no
50,services,divorced,professional.course,no,no,no,may,mon,2,0,93.994,-36.4,5191,no
41,blue-collar,single,basic.9y,no,yes,no,may,mon,4,0,93.994,-36.4,5191,no
33,entrepreneur,married,university.degree,no,yes,no,may,mon,3,0,93.994,-36.4,5191,no
57,blue-collar,married,basic.4y,no,no,no,may,mon,2,0,93.994,-36.4,5191,no
48,blue-collar,married,basic.6y,no,no,no,may,mon,3,0,93.994,-36.4,5191,no
55,technician,married,professional.course,no,no,no,may,mon,2,0,93.994,-36.4,5191,no
38,management,married,university.degree,no,no,no,may,mon,2,0,93.994,-36.4,5191,no
38,services,married,high.school,no,yes,no,may,mon,3,0,93.994,-36.4,5191,no
53,admin.,married,university.degree,no,yes,no,may,mon,2,0,93.994,-36.4,5191,no
43,unemployed,single,university.degree,no,no,no,may,mon,4,0,93.994,-36.4,5191,no
36,blue-collar,single,high.school,no,no,no,may,mon,2,0,93.994,-36.4,5191,no
32,blue-collar,married,basic.9y,no,no,no,may,mon,2,0,93.994,-36.4,5191,no
33,services,married,basic.4y,no,no,no,may,mon,3,0,93.994,-36.4,5191,no
58,entrepreneur,married,basic.4y,no,yes,no,may,mon,2,0,93.994,-36.4,5191,no
40,unemployed,divorced,high.school,no,no,no,may,tue,3,0,93.994,-36.4,5191,no
57,management,married,university.degree,no,yes,no,may,tue,2,0,93.994,-36.4,5191,no
45,technician,married,high.school,no,yes,no,may,tue,3,0,93.994,-36.4,5191,no
42,blue-collar,married,basic.4y,no,yes,no,may,tue,3,0,93.994,-36.4,5191,no
46,admin.,married,university.degree,no,yes,no,may,tue,1,0,93.994,-36.4,5191,no
36,technician,married,university.degree,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
41,self-employed,married,high.school,no,yes,no,may,tue,1,0,93.994,-36.4,5191,no
57,admin.,divorced,basic.9y,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
49,blue-collar,married,basic.9y,no,yes,no,may,tue,1,0,93.994,-36.4,5191,no
56,management,divorced,high.school,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
37,blue-collar,married,basic.9y,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
37,blue-collar,married,basic.9y,no,no,yes,may,tue,1,0,93.994,-36.4,5191,no
46,admin.,single,high.school,no,yes,no,may,tue,1,0,93.994,-36.4,5191,no
22,blue-collar,single,basic.9y,no,yes,no,may,tue,1,0,93.994,-36.4,5191,no
43,services,married,high.school,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
49,blue-collar,married,university.degree,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
41,technician,married,basic.6y,no,yes,no,may,tue,1,0,93.994,-36.4,5191,no
38,admin.,single,university.degree,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
33,admin.,married,basic.9y,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
49,admin.,married,university.degree,no,yes,yes,may,tue,1,0,93.994,-36.4,5191,no
30,blue-collar,single,university.degree,no,no,no,may,tue,2,0,93.994,-36.4,5191,no
33,admin.,married,basic.9y,no,yes,no,may,tue,1,0,93.994,-36.4,5191,no
34,management,single,university.degree,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
30,student,single,university.degree,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
59,management,married,basic.4y,no,yes,yes,may,tue,1,0,93.994,-36.4,5191,no
59,management,married,basic.4y,no,yes,no,may,tue,1,0,93.994,-36.4,5191,no
41,self-employed,married,university.degree,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
48,housemaid,married,basic.6y,no,yes,yes,may,tue,4,0,93.994,-36.4,5191,no
28,admin.,single,university.degree,no,yes,yes,may,tue,1,0,93.994,-36.4,5191,yes
44,services,married,high.school,no,yes,no,may,tue,1,0,93.994,-36.4,5191,yes
59,retired,married,university.degree,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
50,management,married,high.school,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
35,admin.,married,university.degree,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
42,admin.,married,high.school,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
45,admin.,married,basic.9y,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
36,technician,married,professional.course,no,no,no,may,tue,2,0,93.994,-36.4,5191,no
56,services,married,high.school,no,no,no,may,tue,3,0,93.994,-36.4,5191,no
29,blue-collar,divorced,basic.4y,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
41,self-employed,married,university.degree,no,yes,yes,may,tue,2,0,93.994,-36.4,5191,no
42,blue-collar,married,basic.9y,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
52,services,single,high.school,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
48,services,married,high.school,no,yes,no,may,tue,1,0,93.994,-36.4,5191,no
31,blue-collar,married,high.school,no,yes,no,may,tue,1,0,93.994,-36.4,5191,no
43,unemployed,married,university.degree,no,yes,no,may,tue,1,0,93.994,-36.4,5191,no
36,blue-collar,married,basic.4y,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
42,entrepreneur,married,university.degree,no,yes,no,may,tue,1,0,93.994,-36.4,5191,no
52,services,divorced,basic.6y,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
39,admin.,married,high.school,no,yes,no,may,tue,2,0,93.994,-36.4,5191,no
36,services,married,high.school,no,no,yes,may,tue,2,0,93.994,-36.4,5191,no
42,blue-collar,married,basic.9y,no,yes,no,may,tue,1,0,93.994,-36.4,5191,no
41,admin.,married,high.school,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
55,technician,married,basic.4y,no,no,yes,may,tue,1,0,93.994,-36.4,5191,no
30,blue-collar,married,basic.9y,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
57,retired,married,basic.4y,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
45,entrepreneur,married,basic.4y,no,yes,no,may,tue,1,0,93.994,-36.4,5191,no
51,blue-collar,married,basic.4y,no,yes,yes,may,tue,2,0,93.994,-36.4,5191,no
39,self-employed,single,basic.9y,no,yes,yes,may,tue,1,0,93.994,-36.4,5191,no
47,admin.,married,high.school,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
27,services,married,high.school,no,yes,no,may,tue,1,0,93.994,-36.4,5191,no
34,technician,single,university.degree,no,yes,no,may,tue,1,0,93.994,-36.4,5191,no
57,blue-collar,married,basic.4y,no,yes,no,may,tue,1,0,93.994,-36.4,5191,no
43,entrepreneur,married,basic.4y,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
49,blue-collar,married,basic.4y,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
39,management,married,university.degree,no,no,no,may,tue,3,0,93.994,-36.4,5191,no
38,blue-collar,married,basic.4y,no,yes,no,may,tue,1,0,93.994,-36.4,5191,no
49,blue-collar,married,basic.9y,no,no,no,may,tue,2,0,93.994,-36.4,5191,no
58,management,married,basic.6y,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
43,technician,married,professional.course,no,yes,no,may,tue,1,0,93.994,-36.4,5191,no
50,admin.,married,university.degree,no,yes,no,may,tue,3,0,93.994,-36.4,5191,no
31,services,married,high.school,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
43,self-employed,divorced,university.degree,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
43,self-employed,married,basic.9y,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
30,self-employed,single,university.degree,no,yes,no,may,tue,1,0,93.994,-36.4,5191,no
27,services,single,professional.course,no,yes,yes,may,tue,1,0,93.994,-36.4,5191,no
51,services,married,university.degree,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
37,technician,married,professional.course,no,yes,no,may,tue,2,0,93.994,-36.4,5191,no
46,housemaid,married,basic.9y,no,yes,no,may,tue,1,0,93.994,-36.4,5191,no
35,blue-collar,married,professional.course,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
47,admin.,divorced,university.degree,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
46,management,married,university.degree,no,yes,no,may,tue,1,0,93.994,-36.4,5191,no
40,technician,married,professional.course,no,no,yes,may,tue,1,0,93.994,-36.4,5191,no
26,housemaid,married,university.degree,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
32,blue-collar,divorced,basic.9y,no,no,no,may,tue,2,0,93.994,-36.4,5191,no
45,management,married,university.degree,no,yes,no,may,tue,1,0,93.994,-36.4,5191,no
34,admin.,married,basic.9y,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
47,blue-collar,married,university.degree,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
42,technician,married,professional.course,no,no,no,may,tue,1,0,93.994,-36.4,5191,yes
57,technician,married,basic.4y,no,no,yes,may,tue,1,0,93.994,-36.4,5191,no
57,technician,married,basic.4y,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
38,blue-collar,married,basic.4y,no,no,yes,may,tue,1,0,93.994,-36.4,5191,no
57,technician,married,basic.4y,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
28,student,single,basic.9y,no,yes,no,may,tue,1,0,93.994,-36.4,5191,no
60,management,married,university.degree,no,no,no,may,tue,2,0,93.994,-36.4,5191,no
48,admin.,married,university.degree,no,yes,no,may,tue,1,0,93.994,-36.4,5191,no
47,technician,married,professional.course,no,yes,no,may,tue,1,0,93.994,-36.4,5191,no
40,admin.,married,high.school,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
51,management,married,professional.course,no,yes,no,may,tue,2,0,93.994,-36.4,5191,no
48,unemployed,single,basic.4y,no,yes,no,may,tue,1,0,93.994,-36.4,5191,no
54,housemaid,married,basic.4y,no,no,no,may,tue,2,0,93.994,-36.4,5191,no
40,blue-collar,married,basic.6y,no,no,yes,may,tue,1,0,93.994,-36.4,5191,no
44,admin.,single,basic.9y,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
42,technician,divorced,high.school,no,no,no,may,tue,4,0,93.994,-36.4,5191,no
52,self-employed,married,university.degree,no,yes,no,may,tue,1,0,93.994,-36.4,5191,no
31,blue-collar,single,basic.9y,no,yes,no,may,tue,1,0,93.994,-36.4,5191,no
32,services,married,high.school,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
44,admin.,married,high.school,no,yes,yes,may,tue,1,0,93.994,-36.4,5191,no
39,management,married,basic.6y,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
57,management,married,professional.course,no,yes,no,may,tue,3,0,93.994,-36.4,5191,no
52,admin.,married,basic.4y,no,yes,no,may,tue,1,0,93.994,-36.4,5191,no
42,management,married,university.degree,no,no,no,may,tue,1,0,93.994,-36.4,5191,yes
42,technician,single,professional.course,no,yes,no,may,tue,1,0,93.994,-36.4,5191,no
43,management,married,professional.course,no,yes,no,may,tue,1,0,93.994,-36.4,5191,no
31,admin.,divorced,high.school,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
29,admin.,married,university.degree,no,yes,no,may,tue,1,0,93.994,-36.4,5191,no
57,blue-collar,divorced,basic.4y,no,no,no,may,tue,2,0,93.994,-36.4,5191,no
44,blue-collar,married,basic.9y,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
59,admin.,married,university.degree,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
39,blue-collar,married,basic.4y,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
57,retired,married,university.degree,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
41,management,married,university.degree,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
37,technician,single,high.school,no,no,yes,may,tue,1,0,93.994,-36.4,5191,no
38,services,married,high.school,no,yes,no,may,tue,1,0,93.994,-36.4,5191,no
42,retired,married,basic.4y,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
49,admin.,married,university.degree,no,yes,no,may,tue,1,0,93.994,-36.4,5191,no
54,management,married,basic.6y,no,yes,yes,may,tue,1,0,93.994,-36.4,5191,no
36,admin.,married,university.degree,no,yes,no,may,tue,2,0,93.994,-36.4,5191,no
32,admin.,single,university.degree,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
35,technician,married,professional.course,no,yes,no,may,tue,1,0,93.994,-36.4,5191,no
45,housemaid,married,professional.course,no,no,no,may,tue,2,0,93.994,-36.4,5191,no
56,technician,married,university.degree,no,yes,no,may,tue,2,0,93.994,-36.4,5191,no
34,technician,married,university.degree,no,yes,no,may,tue,2,0,93.994,-36.4,5191,no
41,unemployed,married,basic.9y,no,no,no,may,tue,2,0,93.994,-36.4,5191,no
41,services,married,basic.9y,no,no,no,may,tue,2,0,93.994,-36.4,5191,no
36,blue-collar,married,basic.9y,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
32,admin.,single,university.degree,no,yes,no,may,tue,1,0,93.994,-36.4,5191,no
31,services,married,high.school,no,yes,no,may,tue,1,0,93.994,-36.4,5191,no
38,technician,married,professional.course,no,yes,no,may,tue,1,0,93.994,-36.4,5191,no
35,admin.,divorced,university.degree,no,yes,no,may,tue,1,0,93.994,-36.4,5191,no
53,admin.,married,professional.course,no,yes,no,may,tue,2,0,93.994,-36.4,5191,no
51,admin.,married,basic.6y,no,yes,no,may,tue,1,0,93.994,-36.4,5191,no
56,entrepreneur,married,university.degree,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
33,admin.,married,basic.9y,no,yes,no,may,tue,1,0,93.994,-36.4,5191,no
33,admin.,married,basic.9y,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
51,services,divorced,high.school,no,yes,no,may,tue,1,0,93.994,-36.4,5191,no
39,services,married,high.school,no,yes,no,may,tue,1,0,93.994,-36.4,5191,yes
45,entrepreneur,married,university.degree,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
40,technician,single,university.degree,no,no,no,may,tue,3,0,93.994,-36.4,5191,no
60,admin.,single,university.degree,no,yes,no,may,tue,1,0,93.994,-36.4,5191,no
33,technician,married,university.degree,no,yes,no,may,tue,1,0,93.994,-36.4,5191,no
47,blue-collar,married,high.school,no,yes,no,may,tue,1,0,93.994,-36.4,5191,no
48,blue-collar,married,basic.4y,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
43,entrepreneur,married,high.school,no,no,no,may,tue,2,0,93.994,-36.4,5191,no
37,management,married,university.degree,no,yes,no,may,tue,1,0,93.994,-36.4,5191,no
50,services,married,basic.9y,no,yes,yes,may,tue,1,0,93.994,-36.4,5191,no
59,entrepreneur,married,high.school,no,yes,no,may,tue,1,0,93.994,-36.4,5191,no
32,technician,married,university.degree,no,yes,no,may,tue,2,0,93.994,-36.4,5191,no
42,housemaid,single,basic.4y,no,yes,no,may,tue,1,0,93.994,-36.4,5191,no
52,blue-collar,married,basic.4y,no,no,no,may,tue,2,0,93.994,-36.4,5191,no
42,blue-collar,married,university.degree,no,no,no,may,tue,2,0,93.994,-36.4,5191,no
42,admin.,married,university.degree,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
40,management,married,basic.9y,no,yes,no,may,tue,1,0,93.994,-36.4,5191,no
38,blue-collar,married,basic.9y,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
39,blue-collar,married,basic.6y,no,yes,no,may,tue,1,0,93.994,-36.4,5191,no
39,blue-collar,married,basic.6y,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
38,admin.,married,high.school,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
47,admin.,single,university.degree,no,yes,no,may,tue,1,0,93.994,-36.4,5191,no
30,services,single,high.school,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
38,admin.,divorced,high.school,no,yes,yes,may,tue,2,0,93.994,-36.4,5191,no
39,technician,divorced,university.degree,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
44,admin.,married,high.school,no,no,no,may,tue,2,0,93.994,-36.4,5191,no
36,admin.,married,high.school,no,no,no,may,tue,2,0,93.994,-36.4,5191,no
41,services,married,high.school,no,yes,yes,may,tue,1,0,93.994,-36.4,5191,no
41,blue-collar,married,basic.6y,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
35,blue-collar,married,basic.9y,no,no,no,may,tue,2,0,93.994,-36.4,5191,no
41,technician,married,high.school,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
36,services,married,high.school,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
35,admin.,single,high.school,no,yes,yes,may,tue,1,0,93.994,-36.4,5191,no
33,blue-collar,single,basic.4y,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
38,admin.,single,basic.6y,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
33,self-employed,married,university.degree,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
55,self-employed,married,university.degree,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
36,blue-collar,single,basic.9y,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
57,technician,married,professional.course,no,no,yes,may,tue,1,0,93.994,-36.4,5191,no
32,entrepreneur,single,university.degree,no,yes,no,may,tue,2,0,93.994,-36.4,5191,no
30,self-employed,single,high.school,no,yes,no,may,tue,1,0,93.994,-36.4,5191,no
43,admin.,married,professional.course,no,yes,yes,may,tue,2,0,93.994,-36.4,5191,no
46,admin.,married,university.degree,no,no,no,may,tue,2,0,93.994,-36.4,5191,no
35,admin.,divorced,high.school,no,no,yes,may,tue,2,0,93.994,-36.4,5191,no
34,admin.,single,university.degree,no,yes,yes,may,tue,1,0,93.994,-36.4,5191,no
50,blue-collar,married,basic.4y,no,yes,no,may,tue,1,0,93.994,-36.4,5191,no
39,admin.,single,university.degree,no,no,no,may,tue,2,0,93.994,-36.4,5191,no
39,blue-collar,married,basic.9y,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
42,entrepreneur,married,basic.6y,no,no,no,may,tue,2,0,93.994,-36.4,5191,no
57,retired,married,university.degree,no,yes,no,may,tue,1,0,93.994,-36.4,5191,no
45,blue-collar,married,basic.4y,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
40,technician,married,basic.4y,no,no,yes,may,tue,1,0,93.994,-36.4,5191,no
42,blue-collar,married,high.school,no,no,yes,may,tue,3,0,93.994,-36.4,5191,yes
40,technician,married,basic.4y,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
38,blue-collar,single,basic.4y,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
39,blue-collar,married,basic.6y,no,yes,yes,may,tue,1,0,93.994,-36.4,5191,no
41,blue-collar,married,basic.4y,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
39,blue-collar,married,basic.6y,no,yes,no,may,tue,1,0,93.994,-36.4,5191,no
41,blue-collar,married,basic.4y,no,yes,yes,may,tue,1,0,93.994,-36.4,5191,no
45,admin.,married,university.degree,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
35,admin.,divorced,university.degree,no,yes,no,may,tue,1,0,93.994,-36.4,5191,no
35,admin.,married,basic.6y,no,yes,no,may,tue,1,0,93.994,-36.4,5191,no
49,blue-collar,married,high.school,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
36,technician,married,university.degree,no,no,no,may,tue,2,0,93.994,-36.4,5191,no
23,admin.,single,university.degree,no,no,no,may,tue,3,0,93.994,-36.4,5191,no
43,unemployed,married,university.degree,no,yes,no,may,tue,2,0,93.994,-36.4,5191,no
49,entrepreneur,married,professional.course,no,yes,no,may,tue,2,0,93.994,-36.4,5191,no
36,technician,married,professional.course,no,yes,no,may,tue,2,0,93.994,-36.4,5191,no
51,blue-collar,married,basic.9y,no,yes,no,may,tue,2,0,93.994,-36.4,5191,no
56,retired,married,basic.4y,no,yes,yes,may,tue,4,0,93.994,-36.4,5191,no
45,housemaid,married,high.school,no,no,no,may,tue,2,0,93.994,-36.4,5191,no
42,admin.,married,high.school,no,no,no,may,tue,3,0,93.994,-36.4,5191,no
41,admin.,divorced,high.school,no,no,no,may,tue,4,0,93.994,-36.4,5191,no
32,services,married,high.school,no,no,yes,may,tue,2,0,93.994,-36.4,5191,no
46,management,married,university.degree,no,no,no,may,tue,2,0,93.994,-36.4,5191,no
37,blue-collar,married,university.degree,no,no,no,may,tue,3,0,93.994,-36.4,5191,no
53,management,married,university.degree,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
30,blue-collar,married,basic.4y,no,no,no,may,tue,2,0,93.994,-36.4,5191,no
45,admin.,married,university.degree,no,no,no,may,tue,1,0,93.994,-36.4,5191,no
24,technician,single,professional.course,no,no,yes,may,tue,2,0,93.994,-36.4,5191,no
